三宅,めぐみ,北海道,札幌市厚別区,O,タイピング,楽器演奏,プログラミング,ゴルフ,ダンス
堀川,耕司,福岡県,福岡市早良区,A,カービング,筋トレ,クロスバイク,カラーセラピー,チェス
中本,染五郎,宮城県,東松島市,O,ドライブ,動物園巡り,海,プログラミング,俳句・川柳
平良,奈央,兵庫県,神戸市長田区,B,バイク,ボランティア,カメラ,ジャズ,観葉植物
早坂,あさみ,秋田県,秋田市,O,クロスバイク,温泉巡り,カメラ,パン作り,アクアリウム
内村,淳,京都府,南丹市,A,折り紙,パチンコ,グルメ,温泉巡り,寺巡り
瀬戸,法嗣,富山県,富山市,B,切り絵,クロスバイク,バー巡り,寺巡り,ビリヤード
川西,鉄洋,鹿児島県,鹿児島市,A,似顔絵,ヨガ,アクアリウム,野菜ソムリエ,スポーツ観戦
大和,美優,京都府,京都市中京区,A,デッサン,折り紙,食べ歩き,ダーツ,プログラミング
大森,進,石川県,輪島市,A,書道（習字）,天体観測,折り紙,水族館巡り,コスプレ
宮崎,隆,京都府,京都市左京区,O,サバゲー,オセロ,歌舞伎,テレビゲーム,動物園巡り
川辺,秀樹,福岡県,久留米市,A,漫画,ランニング（ジョギング）,ボランティア,ハンドメイド（ものづくり）,ボランティア
妻夫木,慎之介,青森県,弘前市,O,ラジオ,サバゲー,切り絵,インテリア,ルービックキューブ
岩井,窈,愛知県,安城市,O,競馬,テレビゲーム,カラーセラピー,ペット,スマホゲーム
今,慢太郎,新潟県,上越市,O,ペット,オセロ,書道（習字）,グルメ,料理
川本,貴美子,栃木県,宇都宮市,A,掃除,ドライブ,インテリア,グルメ,水族館巡り
水口,克実,滋賀県,野洲市,O,コスプレ,野球,サーフィン,コスプレ,寺巡り
小林,南朋,福島県,会津若松市,A,ドローン,ボルダリング,カフェ巡り,ペット,音楽ライブ
高梨,茂樹,和歌山県,和歌山市,AB,ファッション,タイピング,博物館巡り,ルービックキューブ,温泉巡り
曽根,草太,岡山県,岡山市北区,A,パチンコ,DIY,スポーツ観戦,野球,離島巡り
井川,礼子,高知県,高知市,O,インスタ,ヨガ,折り紙,コスプレ,クロスバイク
黒沢,薫,愛知県,豊川市,O,Twitter,アイドル,ルービックキューブ,アイドル,野菜ソムリエ
新垣,美佐,石川県,羽咋郡志賀町,A,アイドル,サーフィン,ボードゲーム,動物園巡り,コスプレ
土井,太朗,福島県,郡山市,O,ボランティア,瞑想,ダーツ,折り紙,キックボクシング
大原,光,京都府,福知山市,O,ネットサーフィン,スポーツ観戦,食べ歩き,散歩,ブログ
猪股,恵梨香,栃木県,日光市,O,音楽ライブ,食べ歩き,燻製づくり,料理,美術館巡り
薬師丸,雄太,福井県,三方郡美浜町,A,カラオケ,登山,Twitter,瞑想,漫画
田沢,ヒカル,栃木県,宇都宮市,A,ジャズ,トレーディングカードゲーム,歌舞伎,ペット,プログラミング
福島,洋介,愛知県,名古屋市中村区,A,楽器演奏,動物園巡り,トランプ,動物園巡り,散歩
越智,雅彦,秋田県,横手市,B,映画鑑賞,折り紙,折り紙,燻製づくり,切り絵
山田,光,京都府,京都市山科区,A,アニメ,美術館巡り,アクアリウム,ネットサーフィン,博物館巡り
千田,陽介,神奈川県,川崎市幸区,A,歌舞伎,パン作り,クロスバイク,野球,天体観測
堀江,寿明,茨城県,稲敷市,A,天体観測,カラーセラピー,チェス,マジック,ペット
大崎,智花,神奈川県,厚木市,A,筋トレ,ガーデニング（園芸）,カラオケ,バレーボール,瞑想
井上,美智子,愛知県,名古屋市昭和区,A,瞑想,ダンス,パワースポット巡り,外国語（中国語・フランス語・英会話）,Twitter
森岡,大五郎,佐賀県,神埼郡吉野ヶ里町,O,ヨガ,占い,テレビゲーム,ゴルフ,スポーツ観戦
杉本,敦,北海道,札幌市厚別区,A,カラーセラピー,コスプレ,ヨガ,パチンコ,外国語（中国語・フランス語・英会話）
高樹,竜也,福島県,南相馬市,AB,アロマテラピー,キックボクシング,カメラ,ガーデニング（園芸）,イラスト
下田,光,愛知県,津島市,A,温泉巡り,ファッション,寺巡り,バイク,歌舞伎
石田,一徳,三重県,伊賀市,B,美術館巡り,ヨガ,動物園巡り,ガーデニング（園芸）,トレーディングカードゲーム
末永,晋也,熊本県,玉名市,B,博物館巡り,サバゲー,美術館巡り,アニメ,バスケットボール
関,杏,石川県,加賀市,A,動物園巡り,競馬,切り絵,ネットサーフィン,占い
広瀬,早紀,愛知県,長久手市,O,水族館巡り,インスタ,カフェ巡り,外国語（中国語・フランス語・英会話）,切り絵
青山,祐基,青森県,上北郡東北町,A,バー巡り,イラスト,ドローン,野球,アロマテラピー
藤森,隆之介,滋賀県,草津市,A,寺巡り,ネットサーフィン,ジャズ,彫刻,俳句・川柳
堀口,信輔,愛知県,知立市,O,パワースポット巡り,野球,ジャズ,将棋,テレビゲーム
益田,雄太,宮城県,石巻市,A,カフェ巡り,ジャズ,ジャズ,ペット,ボードゲーム
北島,恵子,沖縄県,うるま市,A,離島巡り,DIY,利き酒,オセロ,パワースポット巡り
矢口,まさみ,茨城県,那珂郡東海村,B,ランニング（ジョギング）,コスプレ,ドローン,彫刻,デッサン
有田,美智子,石川県,輪島市,AB,キックボクシング,博物館巡り,博物館巡り,ドライブ,クロスバイク
黒岩,博明,福島県,田村郡三春町,B,ゴルフ,映画鑑賞,ブログ,トレーディングカードゲーム,タイピング
大滝,優一,滋賀県,守山市,B,ボルダリング,プラモデル,ドローン,料理,俳句・川柳
目黒,大,福島県,伊達郡川俣町,B,ダーツ,野球,キャンプ,バー巡り,料理
福沢,晃司,愛媛県,宇和島市,A,サーフィン,動物園巡り,ラーメン,散歩,燻製づくり
国分,淳,青森県,平川市,A,ダンス,ガーデニング（園芸）,美術館巡り,筋トレ,ボランティア
深田,ケンイチ,京都府,京都市東山区,O,トライアスロン,デッサン,カラーセラピー,スカッシュ,カラーセラピー
若山,ジョージ,静岡県,沼津市,O,野球,似顔絵,ワイン,サバゲー,パワースポット巡り
横尾,玲那,宮城県,栗原市,AB,フットサル（サッカー）,燻製づくり,トランプ,漫画,海
池谷,結衣,高知県,須崎市,B,バスケットボール,ジャズ,アロマテラピー,野菜ソムリエ,ハンドメイド（ものづくり）
唐沢,淳子,静岡県,静岡市清水区,O,バレーボール,アロマテラピー,インスタ,スカッシュ,パワースポット巡り
高山,一徳,岐阜県,岐阜市,O,スカッシュ,ネットサーフィン,天体観測,コスプレ,掃除
坂田,恵美,大分県,別府市,AB,スポーツ観戦,美術館巡り,カービング,ボルダリング,スマホゲーム
安井,瑠璃亜,岩手県,北上市,O,ビリヤード,散歩,パン作り,ラーメン,利き酒
奥田,光,広島県,三原市,A,登山,プログラミング,瞑想,ガーデニング（園芸）,散歩
大滝,花,宮城県,気仙沼市,AB,キャンプ,ランニング（ジョギング）,寺巡り,料理,ファッション
立花,康文,徳島県,板野郡藍住町,B,海,散歩,バスケットボール,切り絵,パチンコ
玉井,マサカズ,京都府,京都市右京区,AB,散歩,ワイン,離島巡り,スマホゲーム,ペット
磯野,彩華,新潟県,中魚沼郡津南町,A,釣り,トランプ,将棋,映画鑑賞,グルメ
山川,正義,京都府,京都市南区,A,洞窟探索,ゴルフ,タイピング,ボルダリング,アニメ
田辺,広之,兵庫県,三木市,A,テレビゲーム,ドライブ,登山,釣り,将棋
大和,誠治,埼玉県,戸田市,A,スマホゲーム,アイドル,キャンプ,野菜ソムリエ,ブログ
浜田,幸子,大阪府,大阪市城東区,AB,トランプ,ガーデニング（園芸）,カービング,ラーメン,将棋
結城,敏也,静岡県,富士宮市,A,俳句・川柳,アクアリウム,サーフィン,天体観測,登山
相田,遥,新潟県,新発田市,A,チェス,スポーツ観戦,ジャズ,離島巡り,食べ歩き
金田,寿々花,北海道,札幌市手稲区,A,将棋,海,ワイン,ワイン,バイク
藤川,路子,愛知県,新城市,B,囲碁,俳句・川柳,温泉巡り,競馬,チェス
稲垣,莉緒,福島県,福島市,A,オセロ,観葉植物,タイピング,トライアスロン,ジャズ
宮内,ひろみ,京都府,八幡市,O,ボードゲーム,ダーツ,野球,筋トレ,切り絵
対馬,千佳子,大阪府,大阪市中央区,AB,ルービックキューブ,ネットサーフィン,漫画,プログラミング,フットサル（サッカー）
福島,遥,埼玉県,鴻巣市,A,トレーディングカードゲーム,美術館巡り,筋トレ,ジャズ,コスプレ
福本,聡,高知県,香美市,B,DIY,パチンコ,筋トレ,ゴルフ,将棋
海老原,豊,岐阜県,下呂市,B,料理,スマホゲーム,利き酒,折り紙,ダンス
広瀬,聡,埼玉県,羽生市,O,イラスト,コスプレ,パン作り,マジック,登山
細川,彩,北海道,上川郡東神楽町,O,ハンドメイド（ものづくり）,登山,登山,ファッション,ブログ
田上,はるか,青森県,平川市,A,プラモデル,囲碁,美術館巡り,バー巡り,バイク
若松,佑,新潟県,見附市,O,パン作り,筋トレ,散歩,ブログ,似顔絵
浅川,みあ,山形県,西置賜郡小国町,O,インテリア,カフェ巡り,ラーメン,ボルダリング,似顔絵
本間,結衣,北海道,旭川市,AB,彫刻,Twitter,テレビゲーム,利き酒,カラーセラピー
奥村,智花,京都府,船井郡京丹波町,A,燻製づくり,俳句・川柳,ファッション,アニメ,インスタ
植田,奈央,大阪府,泉佐野市,O,ガーデニング（園芸）,離島巡り,トランプ,イラスト,ゴルフ
宇多田,美紀,石川県,金沢市,AB,観葉植物,カービング,野球,動物園巡り,料理
篠田,千夏,東京都,町田市,A,アクアリウム,カラオケ,Twitter,ビリヤード,クロスバイク
横川,璃奈子,滋賀県,甲賀市,AB,食べ歩き,野菜ソムリエ,釣り,ドライブ,トレーディングカードゲーム
阿部,誠治,広島県,三次市,O,ワイン,パチンコ,瞑想,ペット,オセロ
古田,光良,埼玉県,白岡市,AB,利き酒,料理,筋トレ,ビリヤード,サーフィン
宮脇,華子,静岡県,富士宮市,A,グルメ,パチンコ,音楽ライブ,漫画,パチンコ
松岡,はじめ,石川県,羽咋市,O,ラーメン,美術館巡り,アイドル,インテリア,パワースポット巡り
松村,ヒロ,長野県,千曲市,A,外国語（中国語・フランス語・英会話）,ボードゲーム,DIY,将棋,野球
城咲,育子,栃木県,那須塩原市,O,プログラミング,ペット,彫刻,アロマテラピー,書道（習字）
吉川,優一,兵庫県,相生市,O,カメラ,ラジオ,イラスト,トレーディングカードゲーム,トランプ
湊,惇,宮城県,仙台市太白区,B,マジック,キックボクシング,ゴルフ,洞窟探索,将棋
松岡,友以乃,新潟県,十日町市,O,占い,オセロ,チェス,ランニング（ジョギング）,カービング
板倉,ヒカル,北海道,帯広市,O,ブログ,切り絵,ガーデニング（園芸）,マジック,グルメ
丹羽,隆博,鹿児島県,鹿児島市,B,野菜ソムリエ,バイク,散歩,競馬,ビリヤード
根岸,麗奈,熊本県,人吉市,B,タイピング,トレーディングカードゲーム,カラーセラピー,似顔絵,ドライブ
根本,一恵,青森県,弘前市,O,カービング,掃除,映画鑑賞,Twitter,プラモデル
島村,秀樹,石川県,七尾市,A,ドライブ,トライアスロン,野球,パワースポット巡り,インスタ
藤木,はるみ,群馬県,前橋市,O,バイク,洞窟探索,ネットサーフィン,温泉巡り,温泉巡り
湯浅,はるみ,北海道,北見市,A,クロスバイク,利き酒,テレビゲーム,ヨガ,釣り
染谷,優,岩手県,二戸市,A,折り紙,登山,トレーディングカードゲーム,タイピング,彫刻
真鍋,菜摘,福井県,越前市,O,切り絵,ダーツ,野菜ソムリエ,ファッション,ボランティア
木内,右京,富山県,富山市,B,似顔絵,DIY,彫刻,キャンプ,アイドル
木下,鉄二,群馬県,伊勢崎市,O,デッサン,マジック,スポーツ観戦,海,アロマテラピー
西島,瑠璃亜,滋賀県,長浜市,O,書道（習字）,ビリヤード,食べ歩き,歌舞伎,外国語（中国語・フランス語・英会話）
荒木,まみ,秋田県,大仙市,B,サバゲー,ラーメン,彫刻,美術館巡り,動物園巡り
小田,雅功,山口県,下関市,O,漫画,カービング,ハンドメイド（ものづくり）,キャンプ,音楽ライブ
古川,美里,愛知県,岡崎市,AB,ラジオ,パチンコ,サーフィン,ランニング（ジョギング）,外国語（中国語・フランス語・英会話）
山崎,大五郎,兵庫県,神戸市北区,B,競馬,クロスバイク,ワイン,観葉植物,カービング
田沢,奈々,千葉県,いすみ市,A,ペット,インテリア,アロマテラピー,ブログ,洞窟探索
小倉,さゆり,三重県,名張市,A,掃除,瞑想,離島巡り,バー巡り,海
水野,光洋,栃木県,大田原市,B,コスプレ,海,ドライブ,パワースポット巡り,バスケットボール
近藤,希,長野県,諏訪郡下諏訪町,B,ドローン,キャンプ,散歩,料理,外国語（中国語・フランス語・英会話）
根岸,あい,北海道,滝川市,A,ファッション,ボルダリング,ブログ,クロスバイク,離島巡り
新谷,獅童,宮城県,大崎市,A,パチンコ,ペット,博物館巡り,ラジオ,キックボクシング
山城,菊生,長崎県,長崎市,A,インスタ,野菜ソムリエ,切り絵,ネットサーフィン,タイピング
石渡,勇,京都府,京都市伏見区,A,Twitter,ボランティア,キャンプ,動物園巡り,アイドル
白川,寿明,山口県,宇部市,A,アイドル,Twitter,オセロ,ドライブ,ダーツ
星野,はるか,岩手県,岩手郡雫石町,AB,ボランティア,フットサル（サッカー）,外国語（中国語・フランス語・英会話）,映画鑑賞,インスタ
大槻,桃子,茨城県,かすみがうら市,A,ネットサーフィン,動物園巡り,利き酒,登山,オセロ
仲村,咲,新潟県,上越市,O,音楽ライブ,パワースポット巡り,カフェ巡り,天体観測,野菜ソムリエ
堤,ヒロ,宮城県,仙台市宮城野区,A,カラオケ,俳句・川柳,カービング,ガーデニング（園芸）,ハンドメイド（ものづくり）
内海,碧海,新潟県,村上市,B,ジャズ,音楽ライブ,チェス,温泉巡り,天体観測
沢尻,一恵,兵庫県,小野市,O,楽器演奏,燻製づくり,水族館巡り,野菜ソムリエ,外国語（中国語・フランス語・英会話）
池内,竜也,愛知県,清須市,B,映画鑑賞,登山,チェス,サーフィン,ボランティア
安井,充則,福島県,相馬郡飯舘村,O,アニメ,漫画,カービング,食べ歩き,クロスバイク
梅沢,陽子,青森県,上北郡おいらせ町,A,歌舞伎,美術館巡り,フットサル（サッカー）,利き酒,ダーツ
若松,雄太,新潟県,燕市,A,天体観測,Twitter,トランプ,野球,ラジオ
田崎,あい,福島県,二本松市,O,筋トレ,寺巡り,散歩,ドライブ,ネットサーフィン
徳重,晋也,宮城県,登米市,B,瞑想,ハンドメイド（ものづくり）,野球,歌舞伎,楽器演奏
小出,洋介,兵庫県,神崎郡市川町,A,ヨガ,海,カラーセラピー,カメラ,フットサル（サッカー）
久保田,沙耶,愛知県,あま市,O,カラーセラピー,ヨガ,テレビゲーム,テレビゲーム,テレビゲーム
水谷,美佳,青森県,上北郡七戸町,B,アロマテラピー,水族館巡り,スカッシュ,ファッション,ハンドメイド（ものづくり）
波多野,誠一,新潟県,十日町市,A,温泉巡り,トランプ,ビリヤード,漫画,カービング
横山,晃司,千葉県,四街道市,O,美術館巡り,タイピング,ダーツ,水族館巡り,野菜ソムリエ
松島,未來,島根県,雲南市,A,博物館巡り,ゴルフ,ボランティア,トライアスロン,ボルダリング
滝田,あや子,愛知県,刈谷市,A,動物園巡り,バスケットボール,彫刻,競馬,料理
池田,明慶,鹿児島県,姶良市,O,水族館巡り,ドライブ,フットサル（サッカー）,俳句・川柳,アイドル
半田,祐基,北海道,石狩市,AB,バー巡り,ビリヤード,ワイン,釣り,筋トレ
山西,有起哉,福岡県,北九州市八幡西区,B,寺巡り,ボランティア,散歩,囲碁,ジャズ
澤田,有起哉,神奈川県,平塚市,A,パワースポット巡り,洞窟探索,ゴルフ,イラスト,イラスト
熊井,希,埼玉県,久喜市,O,カフェ巡り,カラオケ,漫画,ボランティア,スカッシュ
古沢,真悠子,大阪府,東大阪市,A,離島巡り,占い,似顔絵,トランプ,トレーディングカードゲーム
高畑,ちえみ,千葉県,市原市,A,ランニング（ジョギング）,コスプレ,釣り,スカッシュ,海
田口,努,岩手県,奥州市,A,キックボクシング,ラーメン,水族館巡り,ワイン,ラーメン
川崎,美帆,大分県,宇佐市,B,ゴルフ,ダンス,グルメ,外国語（中国語・フランス語・英会話）,タイピング
楠本,麻由子,山口県,下関市,A,ボルダリング,占い,ガーデニング（園芸）,スマホゲーム,筋トレ
梅津,亜希,千葉県,印旛郡栄町,A,ダーツ,野球,漫画,バー巡り,タイピング
塩谷,右京,群馬県,安中市,A,サーフィン,温泉巡り,カラーセラピー,登山,デッサン
佐古,沙知絵,茨城県,日立市,A,ダンス,ボードゲーム,アクアリウム,釣り,燻製づくり
小町,早織,和歌山県,海南市,A,トライアスロン,サバゲー,バー巡り,ハンドメイド（ものづくり）,音楽ライブ
奥田,まみ,奈良県,奈良市,B,野球,離島巡り,ブログ,ゴルフ,将棋
大内,弘也,京都府,京都市東山区,A,フットサル（サッカー）,囲碁,サーフィン,フットサル（サッカー）,クロスバイク
森川,進,石川県,輪島市,B,バスケットボール,カービング,洞窟探索,俳句・川柳,筋トレ
杉下,まさし,京都府,京丹後市,AB,バレーボール,ネットサーフィン,ボランティア,ラジオ,グルメ
井村,真一,宮崎県,宮崎市,B,スカッシュ,ビリヤード,アイドル,離島巡り,博物館巡り
田中,真希,福井県,福井市,O,スポーツ観戦,デッサン,ラジオ,書道（習字）,音楽ライブ
大竹,莉緒,富山県,砺波市,A,ビリヤード,タイピング,スカッシュ,バー巡り,ダーツ
宍戸,ひとり,群馬県,沼田市,A,登山,カラオケ,プラモデル,カフェ巡り,海
大野,メイサ,大阪府,茨木市,B,キャンプ,彫刻,タイピング,スポーツ観戦,寺巡り
石崎,淳,山形県,鶴岡市,O,海,ハンドメイド（ものづくり）,ネットサーフィン,Twitter,歌舞伎
黒木,隆之介,宮城県,黒川郡大和町,A,散歩,ガーデニング（園芸）,洞窟探索,クロスバイク,水族館巡り
須田,賢治,静岡県,島田市,O,釣り,キックボクシング,洞窟探索,登山,ファッション
横尾,明慶,愛知県,犬山市,O,洞窟探索,アニメ,競馬,動物園巡り,食べ歩き
相川,慶太,高知県,安芸市,A,テレビゲーム,離島巡り,書道（習字）,スポーツ観戦,ビリヤード
森谷,さやか,三重県,名張市,AB,スマホゲーム,占い,外国語（中国語・フランス語・英会話）,フットサル（サッカー）,パン作り
麻生,愛,岐阜県,岐阜市,AB,トランプ,ワイン,食べ歩き,瞑想,ハンドメイド（ものづくり）
長岡,綾女,徳島県,徳島市,AB,俳句・川柳,ゴルフ,彫刻,グルメ,デッサン
今野,瞬,岡山県,加賀郡吉備中央町,A,チェス,アイドル,サバゲー,バスケットボール,水族館巡り
大畑,雅彦,山口県,山陽小野田市,A,将棋,ネットサーフィン,サバゲー,トランプ,ワイン
若松,勇,埼玉県,熊谷市,B,囲碁,ワイン,美術館巡り,筋トレ,スカッシュ
吉岡,瞬,福井県,敦賀市,A,オセロ,バレーボール,バー巡り,サバゲー,筋トレ
清田,満,埼玉県,比企郡小川町,A,ボードゲーム,野菜ソムリエ,洞窟探索,スマホゲーム,天体観測
杉山,マサカズ,長野県,南佐久郡川上村,O,ルービックキューブ,パチンコ,オセロ,カメラ,離島巡り
矢田,晃司,山形県,酒田市,A,トレーディングカードゲーム,カメラ,ワイン,ヨガ,折り紙
柏木,ケンイチ,千葉県,富津市,AB,DIY,パチンコ,似顔絵,ファッション,カメラ
相田,菊生,山口県,周南市,A,料理,天体観測,プラモデル,俳句・川柳,掃除
柴崎,優,岡山県,岡山市北区,A,イラスト,テレビゲーム,利き酒,テレビゲーム,パチンコ
池本,剛基,岩手県,宮古市,B,ハンドメイド（ものづくり）,登山,楽器演奏,ランニング（ジョギング）,洞窟探索
薬師丸,礼子,兵庫県,淡路市,AB,プラモデル,サーフィン,ルービックキューブ,ボードゲーム,カメラ
岩田,あさみ,愛媛県,松山市,O,パン作り,彫刻,ファッション,パン作り,ドローン
小田島,一樹,千葉県,木更津市,A,インテリア,外国語（中国語・フランス語・英会話）,インスタ,ラーメン,博物館巡り
猪股,ひろみ,滋賀県,草津市,O,彫刻,散歩,洞窟探索,コスプレ,美術館巡り
丸田,美佳,岩手県,花巻市,A,燻製づくり,観葉植物,ヨガ,ハンドメイド（ものづくり）,カービング
勝地,莉沙,千葉県,千葉市美浜区,O,ガーデニング（園芸）,コスプレ,ビリヤード,カフェ巡り,料理
高瀬,聡,山形県,最上郡舟形町,B,観葉植物,キックボクシング,美術館巡り,インスタ,カラオケ
神原,大五郎,長野県,諏訪郡下諏訪町,B,アクアリウム,アイドル,トライアスロン,DIY,ドローン
小川,ひろみ,大阪府,大阪市東住吉区,O,食べ歩き,音楽ライブ,アイドル,キックボクシング,トランプ
宮本,愛菜,和歌山県,有田郡有田川町,A,ワイン,折り紙,水族館巡り,温泉巡り,似顔絵
沢田,大樹,愛知県,長久手市,A,利き酒,パン作り,トレーディングカードゲーム,パワースポット巡り,登山
佐藤,美希,北海道,旭川市,O,グルメ,ルービックキューブ,バイク,キックボクシング,イラスト
松川,賢治,青森県,平川市,A,ラーメン,似顔絵,ゴルフ,ビリヤード,フットサル（サッカー）
矢部,丈雄,大阪府,河内長野市,A,外国語（中国語・フランス語・英会話）,ヨガ,プラモデル,ハンドメイド（ものづくり）,燻製づくり
亀井,隼士,和歌山県,東牟婁郡古座川町,A,プログラミング,外国語（中国語・フランス語・英会話）,ドライブ,スカッシュ,トランプ
堀口,りえ,島根県,浜田市,A,カメラ,トライアスロン,燻製づくり,ボランティア,バスケットボール
大久保,晋也,宮城県,栗原市,B,マジック,海,洞窟探索,ラジオ,スマホゲーム
田辺,知史,青森県,三戸郡新郷村,A,占い,コスプレ,パン作り,占い,カービング
岸部,真悠子,神奈川県,横浜市青葉区,A,ブログ,ルービックキューブ,スポーツ観戦,登山,音楽ライブ
植田,美智子,香川県,丸亀市,B,野菜ソムリエ,カービング,インスタ,ボルダリング,ガーデニング（園芸）
小玉,将也,山形県,南陽市,A,タイピング,ランニング（ジョギング）,ルービックキューブ,インスタ,ドローン
本多,守,山形県,尾花沢市,O,カービング,インテリア,瞑想,離島巡り,離島巡り
川島,結衣,和歌山県,紀の川市,AB,ドライブ,デッサン,美術館巡り,海,釣り
芳賀,良介,北海道,河東郡音更町,A,バイク,チェス,将棋,動物園巡り,トレーディングカードゲーム
伊集院,花,富山県,高岡市,O,クロスバイク,クロスバイク,キャンプ,ワイン,ルービックキューブ
布施,和之,北海道,新冠郡新冠町,O,折り紙,掃除,サーフィン,バイク,ワイン
浅利,寿々花,北海道,斜里郡小清水町,B,切り絵,似顔絵,掃除,書道（習字）,グルメ
金子,コウ,福岡県,北九州市八幡西区,O,似顔絵,食べ歩き,キャンプ,料理,映画鑑賞
高野,草太,岩手県,一関市,A,デッサン,食べ歩き,バイク,バー巡り,歌舞伎
水田,菜摘,静岡県,沼津市,B,書道（習字）,離島巡り,サバゲー,ラジオ,オセロ
相川,真一,和歌山県,日高郡由良町,O,サバゲー,バスケットボール,アクアリウム,料理,競馬
市川,七世,山形県,西村山郡大江町,A,漫画,ラーメン,登山,洞窟探索,書道（習字）
細川,里奈,岐阜県,関市,A,ラジオ,カメラ,俳句・川柳,食べ歩き,トランプ
荒木,隼士,埼玉県,上尾市,B,競馬,ガーデニング（園芸）,ドローン,競馬,バー巡り
立川,剛基,大阪府,大阪市阿倍野区,A,ペット,キャンプ,スマホゲーム,書道（習字）,ドライブ
児玉,明,岐阜県,岐阜市,B,掃除,プラモデル,ラーメン,チェス,カービング
吹石,徹,神奈川県,秦野市,A,コスプレ,離島巡り,野菜ソムリエ,クロスバイク,オセロ
長澤,勤,福岡県,北九州市八幡西区,B,ドローン,インスタ,ダンス,サーフィン,美術館巡り
小市,亮介,岡山県,加賀郡吉備中央町,A,ファッション,映画鑑賞,クロスバイク,キャンプ,料理
小木,秀隆,千葉県,山武郡芝山町,A,パチンコ,カービング,アロマテラピー,動物園巡り,ヨガ
宮脇,陽介,大分県,中津市,O,インスタ,俳句・川柳,ボードゲーム,ファッション,ラーメン
瀬戸,麻由子,福島県,喜多方市,A,Twitter,バイク,折り紙,キックボクシング,洞窟探索
今川,精児,山形県,上山市,O,アイドル,ワイン,バー巡り,アニメ,ボルダリング
野口,聡,富山県,射水市,O,ボランティア,キックボクシング,フットサル（サッカー）,美術館巡り,料理
山口,さやか,大阪府,高槻市,A,ネットサーフィン,イラスト,アクアリウム,ダーツ,映画鑑賞
藤井,結衣,兵庫県,加古川市,B,音楽ライブ,折り紙,トライアスロン,チェス,料理
中島,慶二,岩手県,奥州市,O,カラオケ,ルービックキューブ,ラーメン,カメラ,似顔絵
鈴木,麻由子,山梨県,富士吉田市,B,ジャズ,サバゲー,ペット,アニメ,ファッション
哀川,ひとみ,新潟県,胎内市,A,楽器演奏,キックボクシング,ボルダリング,映画鑑賞,キックボクシング
本間,美帆,三重県,名張市,O,映画鑑賞,博物館巡り,アロマテラピー,ワイン,ダンス
池田,兼,静岡県,磐田市,A,アニメ,サーフィン,瞑想,アクアリウム,ジャズ
松原,花,岐阜県,各務原市,O,歌舞伎,美術館巡り,ランニング（ジョギング）,洞窟探索,天体観測
寺井,俊介,千葉県,市原市,O,天体観測,ネットサーフィン,プログラミング,利き酒,トランプ
中島,瞬,北海道,美唄市,O,筋トレ,ダンス,アイドル,食べ歩き,バレーボール
近藤,そら,鳥取県,八頭郡八頭町,B,瞑想,プログラミング,ハンドメイド（ものづくり）,イラスト,Twitter
坂東,研二,兵庫県,丹波市,A,ヨガ,DIY,バスケットボール,カラオケ,チェス
織田,玲那,愛知県,津島市,O,カラーセラピー,天体観測,ボルダリング,音楽ライブ,登山
岩下,ノブヒコ,岡山県,津山市,A,アロマテラピー,ボルダリング,バレーボール,ルービックキューブ,バイク
菅谷,奈月,秋田県,横手市,O,温泉巡り,ハンドメイド（ものづくり）,利き酒,ランニング（ジョギング）,カービング
海野,秀隆,福島県,郡山市,A,美術館巡り,散歩,ボランティア,囲碁,ダーツ
金丸,芽以,千葉県,八街市,A,博物館巡り,音楽ライブ,アニメ,トレーディングカードゲーム,パワースポット巡り
村上,昴,北海道,室蘭市,A,動物園巡り,掃除,美術館巡り,トライアスロン,バイク
船橋,ケンイチ,茨城県,稲敷郡阿見町,A,水族館巡り,フットサル（サッカー）,テレビゲーム,瞑想,彫刻
吉川,理紗,鳥取県,東伯郡琴浦町,B,バー巡り,インテリア,博物館巡り,マジック,筋トレ
石原,長利,三重県,四日市市,B,寺巡り,食べ歩き,ラジオ,スポーツ観戦,料理
中川,そら,埼玉県,熊谷市,O,パワースポット巡り,プラモデル,カラーセラピー,バー巡り,動物園巡り
安座間,裕次郎,熊本県,宇土市,A,カフェ巡り,スポーツ観戦,クロスバイク,アロマテラピー,彫刻
田川,樹里,富山県,魚津市,O,離島巡り,ネットサーフィン,寺巡り,寺巡り,掃除
小野,智花,福島県,南相馬市,O,ランニング（ジョギング）,天体観測,バイク,イラスト,デッサン
伊集院,鉄洋,兵庫県,尼崎市,B,キックボクシング,切り絵,野球,掃除,漫画
村瀬,はるみ,福岡県,朝倉市,O,ゴルフ,デッサン,キャンプ,ドローン,掃除
奥村,公顕,茨城県,土浦市,O,ボルダリング,音楽ライブ,動物園巡り,博物館巡り,ネットサーフィン
島袋,友以乃,神奈川県,足柄上郡中井町,O,ダーツ,折り紙,折り紙,カラーセラピー,将棋
横田,あおい,静岡県,周智郡森町,O,サーフィン,ハンドメイド（ものづくり）,カフェ巡り,DIY,ドローン
松田,優,愛知県,常滑市,O,ダンス,散歩,寺巡り,バレーボール,切り絵
大竹,ひろ子,山形県,東置賜郡高畠町,AB,トライアスロン,パン作り,散歩,競馬,音楽ライブ
村井,研二,宮崎県,延岡市,O,野球,ラジオ,カービング,切り絵,トランプ
湊,あさみ,新潟県,新潟市南区,B,フットサル（サッカー）,バスケットボール,競馬,囲碁,彫刻
